Time,E1,E2,E3,E4,E5,E6,E7
51.7233,-7.5,-4.8,1.8,1.5,-4.5,-1.5,0.3
51.7267,-7.9,-3.9,1.6,0.9,-5.5,-7,-0.1
51.73,-8.2,-4.3,1.5,1.9,-5.1,-12.1,-1
51.7333,-8.6,-4.4,2.7,4.7,-3.3,-13,-0.7
51.7367,-9,-3.3,5.2,8,-1.2,-9,1.4
51.74,-9.7,-1.7,7.3,9.7,0.1,-2.4,4.1
51.7433,-10.5,-1.2,7.3,8.7,0.1,2.4,5.5
51.7467,-11.3,-2.7,5,5.5,-0.7,2.5,4.3
51.75,-11.7,-5.6,1.7,2.1,-1.3,-1.9,1.5
51.7533,-11.6,-8.1,-0.6,0.5,-1,-7.4,-0.6
51.7567,-11.5,-8.2,-0.4,1.2,0,-9.7,0.2
51.76,-11.6,-5.3,1.8,3,1.2,-6.3,4
51.7633,-11.9,-0.7,4.5,3.9,2.5,1.9,8.9
51.7667,-11.8,3.4,6.3,2.8,3.8,10.9,12.1
51.77,-10.5,5.5,6.8,0.5,5.1,16.5,12
51.7733,-8.2,5,6.6,-1.4,6.3,16.3,8.6
51.7767,-6.2,2.8,6.8,-1.5,7.1,11.7,4.2
51.78,-6.3,0.2,7.3,-0.3,7.1,6.2,0.9
51.7833,-9.1,-1.8,7.3,0.4,6.2,3.3,0.2
51.7867,-13.1,-2.8,6.2,-0.7,5.1,4.3,1.7
51.79,-15.8,-3.2,3.8,-3.5,4.4,7.4,3.8
51.7933,-15.3,-3.6,0.8,-6,4.4,9.7,4.8
51.7967,-12.1,-4.6,-1.8,-6.7,4.9,9,3.7
51.8,-8.8,-6.5,-3.4,-5.5,5,5.3,0.6
51.8033,-8,-8.8,-4.1,-3.5,4.2,0.6,-3.1
51.8067,-10,-10.5,-3.9,-2.4,2.4,-3,-5.5
51.81,-12.7,-10.2,-2.7,-2.1,0.4,-4.4,-5.5
51.8133,-13,-7.6,0,-1.8,-1.2,-3.9,-3.2
51.8167,-9.6,-3.4,4.2,-0.5,-1.7,-2.5,0.2
51.82,-4.2,0.5,8.8,1.7,-1.3,-1.2,2.5
51.8233,-0.1,2.2,12.2,3.7,-0.5,-0.2,2.6
51.8267,0.4,1.1,13.2,4.4,0,0.4,0.8
51.83,-2.3,-1.6,11.6,3.6,-0.3,0.7,-1.2
51.8333,-5.8,-3.6,8.7,2,-1.5,0.1,-1.6
51.8367,-7.2,-3.3,6.5,0.4,-3,-2.1,-0.2
51.84,-5.8,-0.6,6,-0.6,-4.5,-5.9,2.1
51.8433,-3,2.8,7,-1.2,-5.5,-10.3,3.4
51.8467,-0.9,4.9,8.5,-1.7,-5.5,-13.3,3.1
51.85,-0.7,4.6,9.1,-2.7,-4.5,-13.4,1.8
51.8533,-1.7,2.6,8.3,-3.9,-2.6,-10.2,1.1
51.8567,-2.3,0.1,6.3,-4.9,-0.2,-5,1.7
51.86,-1.6,-1.5,3.8,-5.5,1.9,-0.4,3
51.8633,0.1,-2,1.6,-5.5,3.4,1.8,3.4
51.8667,1.5,-1.6,0.1,-5,4,1.8,2.2
51.87,1.6,-0.5,-0.3,-4.2,4.1,1.4,0.7
51.8733,0.8,1.4,0.4,-2.9,4.4,2.4,1
51.8767,0.7,4.1,1.9,-0.9,5.2,5.3,4.2
51.88,2.5,7.3,3.5,1.7,6.4,8.6,9.3
51.8833,6.3,10,4.4,4.2,7.7,9.9,13.5
51.8867,10.6,11,4.2,6,8.6,8.1,14.3
51.89,13.5,10.2,3.4,6.7,8.7,4.4,11.7
51.8933,14,8,2.9,7,8.1,1.2,8
51.8967,12.4,5.7,3.7,7.3,6.8,0,5.7
51.9,10.5,4.2,5.7,8,5,0.1,5.6
51.9033,9.3,3.7,7.9,8.5,3,-0.6,6.2
51.9067,8.8,3.3,9,8.4,1.2,-3.3,5.4
51.91,8.1,2.4,8.4,7.2,0,-7.2,2.6
51.9133,6.4,0.6,6.3,5.4,-0.5,-9.6,-0.8
51.9167,4.2,-1.4,4,3.9,-0.5,-8.6,-2.3
51.92,2.7,-2.8,2.8,3.1,-0.4,-4.6,-1
51.9233,3.4,-2.7,3.5,3.4,-0.9,-0.6,2
51.9267,6.5,-1,5.8,4.4,-2,0.3,4.1
51.93,10.7,1.6,8.8,5.9,-3.6,-2.7,3.6
51.9333,14.3,3.8,11.5,7.3,-5.3,-7.8,0.7
51.9367,16.2,4.5,13.1,8.5,-6.7,-12,-2.8
51.94,16.5,3.3,13.6,9.3,-7.6,-13.4,-5.2
51.9433,16.1,0.6,12.9,9.8,-7.9,-12.5,-5.9
51.9467,15.6,-2.5,11.4,9.9,-7.4,-10.9,-5.5
51.95,15,-4.7,9.4,9.1,-5.9,-9.7,-4.8
51.9533,13.4,-5.3,7.3,7.4,-3.4,-8.9,-3.9
51.9567,10.6,-4.3,5.7,5.2,-0.4,-7.2,-2.7
51.96,7.1,-2.5,4.9,3.3,2.2,-4.4,-0.9
51.9633,4.2,-0.6,4.9,2.1,3.5,-1.4,0.5
51.9667,2.3,0.6,5.5,1.3,3.4,0.3,0.3
51.97,1.2,1,5.9,0.6,2.4,-0.3,-2
51.9733,0.1,0.7,5.8,-0.5,1.6,-2.3,-5.2
51.9767,-1.4,0,5.2,-1.4,1.9,-3.9,-7.3
51.98,-2.7,-1,4.4,-1.6,3.5,-3.4,-6.8
51.9833,-2.4,-1.9,4.1,-0.7,5.7,-0.4,-3.8
51.9867,0.2,-2.1,4.4,0.6,7.6,3.5,0.2
51.99,4.7,-1,5,1.5,8.4,6.7,3.4
51.9933,9,1.8,5.4,1.4,8.1,8.5,5.6
51.9967,11.2,5.7,5.2,0.7,7.1,9.3,7.4
52,10.6,9.4,4.7,0.3,5.8,9.8,10.1
52.0033,8.1,11.3,4.8,0.7,4.6,10.8,13.3
52.0067,5.6,10.7,5.9,2.1,3.4,11.6,15.2
52.01,4.3,8.1,7.8,3.8,2.3,11.6,13.6
52.0133,4.6,4.5,9.4,4.8,1.8,10.4,7.8
52.0167,5.4,1,9.3,4.7,2.4,8.4,-0.8
52.02,5.7,-1.9,7.1,3.5,4.1,6.7,-8.9
52.0233,4.9,-4.8,3.4,2.2,6.3,6,-13.6
52.0267,3.7,-7.7,0.1,1.7,7.7,6.2,-14.1
52.03,2.9,-10.1,-1.5,2.3,7,6,-11.6
52.0333,3.1,-10.8,-1,3.2,3.9,4.1,-8.9
52.0367,4,-8.7,0.5,3.5,-0.5,0.2,-7.5
52.04,4.9,-4.2,1.6,2.8,-4.5,-4.2,-7.4
52.0433,5.1,1.4,1.6,1.5,-6.4,-7,-7.1
52.0467,4.7,5.9,0.8,0.4,-6,-6,-5.2
52.05,4,7.8,0.2,0.3,-4.3,-1.4,-1.3
52.0533,3.6,7.2,0.4,1.1,-2.9,4.7,3.1
52.0567,3.6,5.1,1.5,2,-3,9.3,6.4
52.06,4,2.9,2.7,2.5,-4.3,10.3,7.4
52.0633,4.6,1.4,3.3,2.1,-5.4,8.1,6.5
52.0667,5.4,0.8,3.3,1.1,-4.8,4.9,4.9
52.07,6.7,0.9,3.2,0.1,-2.4,3.3,4.1
52.0733,8.8,1.7,3.6,-0.3,0.7,4.2,4.5
52.0767,11.1,3.1,4.4,0.3,2.6,6.1,5.8
52.08,13,5.1,5,1.7,1.9,6.7,6.9
52.0833,13.4,6.8,5.1,2.9,-0.7,5.2,6.9
52.0867,11.6,7.4,4.4,2.9,-3.2,2.7,5.9
52.09,7.9,6.2,3.3,1.6,-3.8,1.7,4.3
52.0933,3.4,3.6,2.6,-0.4,-2,3.7,2.9
52.0967,-0.4,0.8,2.3,-2,0.9,7.7,2.1
52.1,-2.2,-1,2.5,-2.7,2.9,10.9,1.7
52.1033,-1.5,-1.1,2.6,-2.6,2.9,10.4,1.3
52.1067,1.1,0,2.4,-2.3,1.3,6,0.4
52.11,4.2,1.2,1.8,-2.3,-0.3,0.1,-1.1
52.1133,6.5,1.5,0.9,-2.7,-0.7,-4.1,-2.9
52.1167,7.2,1,-0.1,-3,0.2,-4.6,-4.1
52.12,6.7,0.2,-1,-3,1.3,-2.2,-4.3
52.1233,6,0,-2,-2.7,1.3,0.4,-3.6
52.1267,5.7,0.8,-2.9,-2.4,0,0.8,-2.7
52.13,5.5,1.8,-3.9,-2.6,-1.7,-1.4,-2.5
52.1333,4.7,2,-4.9,-3.4,-2.9,-4.5,-3.2
52.1367,2.5,0.5,-6.2,-4.9,-2.9,-6.1,-4.3
52.14,-0.8,-2.7,-7.5,-6.6,-2.4,-5.4,-5
52.1433,-4.1,-6.4,-8.9,-7.7,-2.2,-3.1,-4.8
52.1467,-5.7,-9.1,-10,-8.1,-2.9,-1.3,-4.2
52.15,-4.9,-9.8,-10.4,-7.9,-4.1,-1.1,-4.2
52.1533,-2.4,-8.1,-9.7,-7.2,-5,-2.4,-5.1
52.1567,0.6,-4.7,-7.3,-6,-5.2,-3.5,-6.3
52.16,3,-0.5,-3.2,-3.9,-5,-3.4,-6.4
52.1633,4.7,3.2,2,-1.1,-5.2,-2,-4.3
52.1667,5.8,5.6,6.9,2.1,-6.5,-0.6,-0.6
52.17,6.6,6.1,9.9,4.4,-8.5,-0.7,2.6
52.1733,6.6,4.6,10,5.1,-10.5,-2.5,3.6
52.1767,5.1,1.6,7.3,4.2,-11.5,-4.9,1.8
52.18,2.3,-1.7,3.3,2.4,-11.3,-6.3,-1.5
52.1833,-0.8,-4.2,-0.3,0.7,-10.6,-5.7,-4.4
52.1867,-2.8,-5.1,-2.4,-0.5,-9.9,-3.9,-5.9
52.19,-2.9,-4.2,-3.1,-1.1,-9.9,-2.2,-6.4
52.1933,-1.5,-1.9,-3,-1.1,-10.3,-2.1,-7.1
52.1967,0.1,1.4,-2.8,-0.6,-10.7,-3.5,-8
52.2,1.3,5.1,-2.2,0.4,-10.5,-5.2,-8.1
52.2033,2.1,9,-1.1,1.9,-9.5,-5.6,-5.9
52.2067,3.2,12.3,0.7,3.6,-7.8,-4.1,-1.4
52.21,4.4,14.2,2.6,4.9,-5.8,-1.2,3.8
52.2133,5,14.1,4,5.2,-3.9,2.1,7.1
52.2167,4,12.1,4.6,4.4,-2.6,5,7.2
52.22,1.3,9.2,5,3,-2.1,7.3,5.2
52.2233,-1.5,6.9,5.6,1.7,-2.3,9.1,3.2
52.2267,-2.3,6.3,6.4,1.3,-2.7,10.6,3.3
52.23,-0.1,7.3,6.4,1.9,-2.8,11.2,5.2
52.2333,4.1,8.8,4.8,2.9,-2.5,10.7,7
52.2367,8.1,9.4,1.5,3.2,-1.7,9.1,6.9
52.24,10.3,8.5,-2.4,2.5,-0.9,7,4.7
52.2433,10.7,6.8,-4.8,1.2,-0.5,5.2,2
52.2467,10.8,5.5,-4.8,0.2,-0.6,4.4,1
52.25,11.9,5.8,-2.7,0,-1,4.8,2.9
52.2533,13.9,7.6,-0.2,0.5,-1.5,6.1,6.2
52.2567,15.4,9.8,0.7,1.1,-1.7,7.6,8.4
52.26,15.3,10.7,-0.6,1.5,-1.6,8.2,7.4
52.2633,13.9,9.4,-3.5,1.8,-1.1,7.4,3.4
52.2667,12.4,6.3,-6.1,2.3,-0.2,5.5,-1.2
52.27,11.7,3.3,-7,3,1.1,3.8,-3.1
52.2733,11.3,1.8,-6.1,3.4,2.7,4.2,-0.8
52.2767,9.2,2.2,-4.2,2.9,4.1,7.3,4.4
52.28,4.2,3.1,-3.1,1.2,4.7,11.6,8.8
52.2833,-2.9,2.7,-3.9,-1.5,4.2,14.4,8.9
52.2867,-9.2,0,-6.4,-4.5,2.3,13.1,3.9
52.29,-11.6,-4.2,-9.4,-7,-0.6,7.6,-3.8
52.2933,-9.3,-8,-11.6,-8.2,-3.9,0,-10.1
52.2967,-4.3,-9.8,-12.2,-8,-7.1,-6.5,-12.7
52.3,0.2,-9.3,-11.3,-7,-9.9,-9.8,-11.9
52.3033,1.6,-8.3,-10.2,-5.9,-12.3,-10.2,-10.5
52.3067,0.2,-8.4,-9.6,-5.1,-14.2,-9.1,-10.6
52.31,-1.9,-10.1,-9.5,-4.3,-14.9,-7.7,-12.3
52.3133,-2.6,-12.1,-9.2,-3.6,-13.9,-6,-13.2
52.3167,-1.5,-12.5,-7.8,-2.9,-10.8,-3.4,-11.2
52.32,0.4,-10.2,-5.1,-2.7,-6.3,0.1,-6.5
52.3233,1.4,-5.8,-2.1,-2.9,-1.5,3.1,-1.3
52.3267,1,-1.3,0,-2.9,1.9,4.5,1.5
52.33,0.1,1.6,0.7,-2.2,3.4,4.1,1.2
52.3333,0,2.4,-0.1,-0.8,3.3,3.8,-0.7
52.3367,1.5,1.8,-1.3,0.7,2.9,5.1,-1.9
52.34,3.9,1,-2.2,1.5,3.3,8.3,-1.3
52.3433,6.3,0.9,-2.3,1.6,4.7,11.4,0.3
52.3467,7.7,1.7,-1.6,1.5,6.1,12.2,1.5
52.35,8,3.1,-0.1,1.7,6.4,9.6,1.4
52.3533,7.6,4.6,2,2.6,5,5.2,0.4
52.3567,6.7,5.7,4.1,3.8,2.5,1.5,-0.6
52.36,5.6,5.8,5.4,4.6,0.2,0,-1.1
52.3633,4.3,5,5.2,4.8,-0.6,0.2,-1.4
52.3667,2.8,3.6,3.5,4.5,0.2,0.7,-2
52.37,1.2,2,1.3,4,2,0.4,-2.5
52.3733,-0.8,0.8,-0.5,3.4,3.3,0.2,-2.7
52.3767,-3.7,-0.2,-1.1,2.5,3.5,1.1,-2.3
52.38,-7.7,-1.5,-1,0.9,2.5,3.2,-1.9
52.3833,-11.9,-3.5,-1.4,-1.6,0.8,4.8,-2.7
52.3867,-15,-5.9,-3,-4.6,-1,3.9,-5
52.39,-15.7,-8,-5.6,-7.1,-2.6,-0.2,-8.1
52.3933,-13.8,-9,-8.2,-8,-4.1,-5.7,-11
52.3967,-10.9,-8.7,-9.7,-7.1,-5.8,-9.9,-12.8
52.4,-8.9,-7.6,-9.8,-5.2,-7.4,-10.7,-13.4
52.4033,-8.9,-6,-9.2,-3.6,-8.3,-8.4,-12.9
52.4067,-10.3,-4.3,-8.7,-2.8,-8.2,-5,-11.4
52.41,-11.5,-2.6,-8.7,-2.9,-6.9,-2.7,-8.9
52.4133,-11.2,-1.5,-9.1,-3.6,-5,-2.1,-6
52.4167,-9.8,-1.9,-9.7,-4.7,-3.3,-2.2,-4.1
52.42,-8.9,-4.5,-10.3,-6.6,-2.5,-2,-4.6
52.4233,-9.7,-8.8,-11,-9,-2.8,-1.4,-7.7
52.4267,-11.7,-13.1,-11.8,-11.1,-3.9,-1.4,-11.5
52.43,-13.4,-15.2,-12.1,-12,-5.2,-2.9,-13.8
52.4333,-13.3,-14.1,-11.6,-11,-6.1,-6.1,-13.2
52.4367,-11.7,-11,-10.6,-8.8,-6.5,-9.7,-11
52.44,-10.5,-8.7,-10.1,-6.8,-6.3,-12.4,-9.9
52.4433,-11.7,-9.5,-11.2,-6.4,-6.1,-13.2,-11.8
52.4467,-15.7,-13.5,-14.1,-7.6,-6.1,-12.3,-16
52.45,-20.8,-18.6,-17.5,-9.5,-6.5,-10.5,-19.5
52.4533,-24.3,-22,-19.4,-10.7,-7,-8.7,-19.4
52.4567,-24.8,-22.3,-18.5,-10.1,-7.3,-7.5,-15.5
52.46,-22.5,-20.2,-15,-7.7,-7.3,-6.8,-10.3
52.4633,-19.4,-17.1,-10.7,-4.7,-7.3,-6.3,-7.1
52.4667,-16.9,-14.4,-7.5,-2.2,-7.3,-5.4,-7.7
52.47,-15.1,-12.1,-6.1,-1.1,-7.1,-3.9,-10.8
52.4733,-13.3,-9.4,-5.8,-1,-6.5,-2.2,-13.5
52.4767,-10.6,-6.1,-5.1,-1.4,-5.5,-1.5,-13.6
52.48,-7.8,-3.3,-3.3,-1.8,-4.7,-2.9,-11.2
52.4833,-6.4,-2.4,-0.7,-2.3,-4.9,-6.4,-8.3
52.4867,-7.1,-3.8,1.6,-3.1,-6.4,-10.6,-6.7
52.49,-9.4,-6.7,2.4,-4.1,-8.5,-12.9,-6.9
52.4933,-11.3,-8.8,1.8,-4.7,-9.8,-11.4,-7.7
52.4967,-10.7,-8.7,0.6,-4.1,-8.8,-6.2,-7.5
52.5,-7.2,-6.3,0,-2.4,-5.5,0.5,-5.5
52.5033,-2.3,-2.8,0.6,-0.2,-1.1,5.3,-2.5
52.5067,1.7,0.2,2.3,1.6,2.7,6.6,0.4
52.51,3.2,2,4.3,2.6,4.7,4.8,2.4
52.5133,2.7,2.9,5.9,2.8,5.3,2.5,3.5
52.5167,1.7,3.6,6.7,2.8,5.3,1.6,4
52.52,1.6,4.6,6.8,2.8,5.4,2.6,4.4
52.5233,2.6,5.8,6.7,3,5.3,4.3,4.6
52.5267,3.6,6.9,6.8,3.4,4.3,5.2,4.4
52.53,3.4,7.4,6.6,3.9,1.8,4.9,3.8
52.5333,1.6,7.2,5.7,3.8,-1.3,3.8,3.1
52.5367,-0.9,6.3,3.6,2.5,-3.8,2.7,2.4
52.54,-2.7,4.5,0.7,-0.1,-4.8,1.8,1.6
52.5433,-3.1,2.3,-1.8,-3.5,-4.4,1,0.7
52.5467,-2.1,0.3,-2.7,-6.5,-3.5,0.4,0.1
52.55,-0.6,-0.7,-1.3,-7.9,-3.1,0.7,0.1
52.5533,0.6,-0.4,1.7,-7.3,-3.4,2,0.8
52.5567,1.2,0.7,4.3,-5.3,-3.6,3.8,1.7
52.56,1.4,1.2,5,-3.2,-2.9,4.4,1.6
52.5633,1.4,-0.2,2.9,-2.7,-1.2,3.1,-0.4
52.5667,1.1,-3.8,-0.9,-4.3,0.9,0.3,-4.4
52.57,0.3,-8.5,-4.7,-7.6,2.7,-1.6,-8.5
52.5733,-1.1,-12.3,-7.1,-10.9,3.5,-0.9,-10.9
52.5767,-2.6,-13.6,-7.7,-12.5,3.5,2.3,-10.2
52.58,-3.7,-12.3,-7,-11.7,2.8,5.5,-7
52.5833,-4.1,-9.4,-5.8,-9.2,1.7,6.1,-3.3
52.5867,-3.9,-6.8,-4.6,-6.6,0.1,3,-1.4
52.59,-3.8,-5.6,-3.5,-5.3,-2.1,-2,-2.3
52.5933,-4.2,-5.7,-2.5,-5.3,-4.5,-5.9,-5.2
52.5967,-4.9,-6.4,-1.7,-5.9,-6.5,-6.8,-8.2
52.6,-5.4,-6.7,-1.1,-6.1,-7.3,-4.9,-9.6
52.6033,-5,-6.2,-0.3,-5.6,-6.9,-2.2,-8.7
52.6067,-3.6,-5.1,1.1,-4.5,-5.7,-0.8,-6.3
52.61,-1.9,-4.2,3.3,-3.5,-4.4,-1.1,-4
52.6133,-0.9,-4.2,5.7,-2.9,-3.6,-2.4,-3.3
52.6167,-1.2,-5.1,7.2,-2.6,-3.2,-3.9,-4.7
52.62,-2.6,-6.6,6.7,-2.2,-3.1,-5.1,-7.4
52.6233,-4.3,-7.8,4.8,-1.4,-3,-6.3,-10
52.6267,-5.2,-7.9,2.8,0,-2.7,-7.3,-10.8
52.63,-4.5,-6.7,2.3,1.4,-2.5,-7.5,-9.4
52.6333,-2.1,-4.3,3.8,2.2,-2.4,-6.2,-6.5
52.6367,1.1,-1.9,6.1,2,-2.5,-3.6,-3.8
52.64,4.2,-0.5,7.8,1.3,-2.3,-0.6,-2.7
52.6433,6.1,-0.5,7.7,1.1,-1.5,1.8,-3.4
52.6467,6.4,-1.7,6.7,1.8,-0.1,2.8,-4.6
52.65,5.5,-2.6,6.2,3.4,1.3,2.3,-5.1
52.6533,4.4,-2.2,7.4,4.6,1.8,0.5,-4.3
52.6567,4,-0.1,10,4.7,1.2,-2.6,-2.8
52.66,4.7,2.6,12.6,3.9,-0.2,-6.3,-1.9
52.6633,5.9,4.5,13.5,3,-1.4,-9.1,-2
52.6667,6.6,4.8,12.3,3,-1.3,-8.7,-2.3
52.67,6.2,4.1,10,4.3,0.4,-3.8,-0.8
52.6733,5.4,4.2,8.4,6.4,2.7,4.7,3.3
52.6767,5.3,6.4,8.5,8.6,4.2,13.2,9.2
52.68,6.9,10.5,10,10.1,3.7,17.7,14.2
52.6833,10.2,14.4,11.4,10.5,1.1,16,15.9
52.6867,13.6,15.7,11,9.7,-2.8,9.5,13.6
52.69,15.3,13.2,8.4,7.7,-6.7,2,9
52.6933,14.4,7.6,4.5,4.8,-9.5,-2.9,4.7
52.6967,11.4,1.5,0.8,2,-11,-4.1,2.5
52.7,8.1,-2.7,-1.2,-0.2,-11.4,-3.2,1.8
52.7033,6.1,-4.2,-1.1,-1.1,-11,-2.7,1
52.7067,5.9,-3.4,0.3,-0.6,-10.3,-3.5,-1.2
52.71,6.9,-1.8,2,0.7,-9.7,-4.9,-4
52.7133,7.9,-0.3,2.8,1.8,-9.4,-5.2,-5.5
52.7167,8.3,0.8,2.5,1.9,-9.5,-3.4,-4.1
52.72,8.3,1.5,1.9,0.6,-9.6,0,-0.2
52.7233,8.8,1.9,2,-1.2,-8.9,3.6,4.1
52.7267,10,1.9,3.4,-2.2,-6.6,7,6.6
52.73,11.7,1.5,6.2,-1.5,-2.9,10.1,6.7
52.7333,12.9,1.1,9.4,0.4,1.2,13.1,5.7
52.7367,13.4,1.6,11.8,2.4,4.3,15.4,5.3
52.74,13.2,3.6,12.7,3.4,5.3,15.5,6
52.7433,13.3,6.8,12,3,4,12.4,6.6
52.7467,14.2,10.4,10.5,2.1,1.6,6.9,5.7
52.75,15.9,13.3,9,1.7,-0.7,1.4,3.2
52.7533,17.6,14.9,8.3,2.3,-2,-0.9,1.1
52.7567,18.3,15.2,8.5,3.9,-2.4,1.2,1.7
52.76,17.7,14.6,9.4,5.6,-2.6,6.2,5.8
52.7633,16.6,13.9,10.2,6.8,-3.3,11,11.6
52.7667,16.1,13.2,10.5,6.6,-4.4,12.4,15.6
52.77,16.8,12.4,9.6,5,-5.2,9.6,15.2
52.7733,18.1,11.3,7.2,2.2,-4.9,4.3,10.7
52.7767,18.9,9.5,3.5,-1.1,-3.5,-0.4,4.8
52.78,17.8,7.2,-0.3,-3.9,-1.6,-2.5,1.1
52.7833,15.3,5.1,-2.9,-5.7,0.1,-1.6,1.2
52.7867,12.9,4.1,-2.9,-5.9,1,0.5,4.2
52.79,12.5,5.1,-0.1,-4.7,1.2,1.8,7.6
52.7933,14.7,8.3,4.3,-2.3,1.3,1.6,9.6
52.7967,18,12.5,8.1,0.3,1.7,0.7,9.8
52.8,19.7,16,9.4,1.9,2.1,0.9,9.8
52.8033,17.9,17,7.7,1.8,2,3.1,10.9
52.8067,12.5,15.1,4.1,0.1,0.9,6.6,13.2
52.81,6.2,11.1,0.4,-2,-0.8,9.2,15.2
52.8133,1.9,7,-1.9,-3.4,-2.4,9.2,14.8
52.8167,1.4,4.2,-2.5,-3.6,-3.3,6.2,10.9
52.82,3.7,2.7,-2,-3.2,-3.1,1.5,4.1
52.8233,6.2,1.3,-1.4,-2.8,-2.4,-2.8,-3.1
52.8267,6.4,-1.3,-1.6,-3.1,-1.5,-5.2,-8.4
52.83,3.5,-5.6,-2.8,-3.6,-0.5,-5.6,-10.3
52.8333,-1.3,-10.6,-4.9,-4.2,0.7,-4.7,-9.3
52.8367,-5.7,-14.5,-7.2,-4.4,2.3,-3.6,-7.2
52.84,-7.2,-15.4,-8.4,-4.2,3.5,-3.2,-5.6
52.8433,-5,-12.8,-7.4,-3.6,3.2,-3.9,-5.1
52.8467,0.6,-7.5,-3.3,-2.4,0.7,-5.6,-4.7
52.85,7.6,-1.3,2.9,-0.8,-3.4,-7.4,-3.5
52.8533,13.6,4,9.1,0.9,-7.3,-8.1,-0.9
52.8567,16.6,7.3,12.3,2.1,-9.1,-6.6,1.8
52.86,15.9,8.7,11,2.5,-8.1,-3.1,2.9
52.8633,12.5,8.9,6.2,2.1,-5.2,0.6,1.6
52.8667,8.3,8.7,0.4,1.3,-2.7,2.3,-1.6
52.87,5.3,8.2,-3.4,0.5,-2.1,0.8,-4.7
52.8733,4,7.1,-4.3,0,-3.2,-2.6,-5.8
52.8767,3.5,5,-3.6,-0.4,-4.5,-4.9,-4.7
52.88,2.6,1.7,-3.7,-1.1,-4.3,-3.6,-2.7
52.8833,1.3,-1.9,-5.7,-2.5,-2.3,1.1,-1.5
52.8867,0.9,-4.2,-8.5,-4.1,0.1,6.6,-2
52.89,2.7,-4.1,-9.9,-5.2,1.2,9.5,-3
52.8933,6.8,-1.2,-7.9,-5,0.4,8.5,-2.8
52.8967,11.3,3.3,-2.8,-3.2,-1.1,5.4,-0.4
52.9,13.6,7.5,3.3,-0.7,-1.2,3.1,3.1
52.9033,12.2,9.6,7.7,1.4,1,3.4,5.3
52.9067,8,8.8,9.3,2.5,4.9,5.5,4.2
52.91,3.4,5.5,8.4,2.7,8.3,7.1,0.1
52.9133,0.6,1.3,6.5,2.7,9.5,6.6,-4.8
52.9167,0,-2.4,4.9,2.6,8.5,4.5,-7.6
52.92,0.3,-4.8,3.7,2.2,6.6,2.6,-7
52.9233,0,-5.6,2.4,1.3,5.7,2.5,-3.8
52.9267,-1.7,-5.3,0.8,-0.1,6.7,4,-0.2
52.93,-3.9,-4,-0.5,-1.4,9,5.4,2
52.9333,-5.4,-2,-0.9,-2.4,11.1,5.2,2.3
52.9367,-5.7,0.3,-0.2,-2.9,12.1,3.2,1.4
52.94,-5.3,2.4,0.9,-3,11.9,0.6,0.4
52.9433,-5,4.1,1.7,-2.9,11.1,-1,-0.2
52.9467,-5.2,5.4,1.5,-2.6,10.1,-0.8,-0.7
52.95,-5.4,6.4,0.9,-2.4,9.1,0.6,-1.3
52.9533,-5.1,7.1,0.6,-2.4,7.9,2.2,-2.2
52.9567,-4.3,7.1,1,-2.7,6.5,3,-3.2
52.96,-3.7,5.7,1.4,-3.1,5.3,2.3,-4.5
52.9633,-3.9,2.6,0.8,-3.5,4.5,0.4,-6.3
52.9667,-5,-1.4,-1.3,-3.8,4.4,-2.1,-8.9
52.97,-5.8,-4.6,-3.9,-3.8,4.4,-3.8,-11.7
52.9733,-5.3,-5.4,-5.7,-3.6,4,-3.8,-13.4
52.9767,-3.1,-3.6,-5.5,-3.3,2.6,-2,-12.9
52.98,0,-0.3,-3.6,-2.6,0.4,0.4,-10.2
52.9833,2.3,2.1,-1.5,-1.9,-2.2,1.5,-6.6
52.9867,2.8,2.3,-0.8,-1.4,-4.3,0.1,-4.3
52.99,1.4,0.3,-2,-1.4,-5.5,-3.6,-4.6
52.9933,-0.7,-2.5,-4,-1.7,-5.7,-7.7,-7.5
52.9967,-2,-4.4,-5.3,-1.9,-5.1,-10.3,-11.7
53,-1.9,-4.9,-5.1,-1.8,-3.9,-10.1,-14.9
53.0033,-0.6,-4.5,-3.7,-1.1,-2.6,-7.6,-15.9
53.0067,0.8,-4.6,-2.5,-0.2,-1.2,-4.1,-14.4
53.01,1.3,-5.6,-2.7,0.3,-0.1,-1,-11.1
53.0133,0.6,-7.3,-4.3,-0.2,0.6,1,-7.5
53.0167,-0.7,-8.4,-6.3,-2,0.7,1.6,-4.8
53.02,-1.8,-8.1,-7.7,-4.3,-0.1,1.2,-3.7
53.0233,-1.9,-6.6,-7.7,-5.7,-1.9,0,-3.8
53.0267,-0.7,-4.5,-6.6,-5.3,-4.6,-1.7,-4.3
53.03,1.4,-2.7,-5,-2.8,-7.7,-3.4,-4.4
53.0333,3.7,-1.4,-3.7,0.4,-10.3,-4.9,-3.5
53.0367,5.4,-0.5,-2.9,2.5,-11.9,-6.1,-2.3
53.04,5.5,0.1,-2.6,2.5,-12.3,-7.2,-1.9
53.0433,3.5,0.3,-2.6,0.9,-11.6,-8,-3.2
53.0467,0,-0.3,-2.7,-0.9,-10.4,-8.2,-5.9
53.05,-3.6,-1.3,-2.8,-1.5,-9.3,-7.2,-8.5
53.0533,-5.1,-2,-2.3,-0.8,-8.4,-5,-8.9
53.0567,-3.3,-1.2,-1.1,0.7,-7.7,-2,-5.8
